사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6571209,2019079,4111313400,41113001  ,경기도 수원시 권선구1,경기도 수원시 권선구 금곡동(금곡교8 부근),3,5,0,1,3,1,126.9611858,37.27270381,"{""type"":""Polygon"",""coordinates"":[[[126.96298246,37.27270381],[126.96294794,37.27242489],[126.9628457,37.27215669],[126.96267967,37.27190951],[126.96245624,37.27169286],[126.96218399,37.27151506],[126.96187337,37.27138294],[126.96153634,37.27130158],[126.96118583,37.2712741],[126.96083533,37.27130158],[126.96049829,37.27138294],[126.96018768,37.27151506],[126.95991542,37.27169286],[126.95969199,37.27190951],[126.95952596,37.27215669],[126.95942372,37.27242489],[126.9593892,37.27270381],[126.95942372,37.27298273],[126.95952596,37.27325093],[126.95969199,37.2734981],[126.95991542,37.27371475],[126.96018768,37.27389254],[126.96049829,37.27402466],[126.96083533,37.27410602],[126.96118583,37.27413349],[126.96153634,37.27410602],[126.96187337,37.27402466],[126.96218399,37.27389254],[126.96245624,37.27371475],[126.96267967,37.2734981],[126.9628457,37.27325093],[126.96294794,37.27298273],[126.96298246,37.27270381]]]}"
6571298,2019079,4111312800,41113002  ,경기도 수원시 권선구2,경기도 수원시 권선구 고색동(오목천동7561 부근),3,4,0,0,3,1,126.9834635,37.23454793,"{""type"":""Polygon"",""coordinates"":[[[126.98526014,37.23454793],[126.98522562,37.23426887],[126.98512338,37.23400053],[126.98495735,37.23375323],[126.98473392,37.23353647],[126.98446166,37.23335857],[126.98415105,37.23322639],[126.98381401,37.23314499],[126.98346351,37.2331175],[126.983113,37.23314499],[126.98277597,37.23322639],[126.98246535,37.23335857],[126.9821931,37.23353647],[126.98196967,37.23375323],[126.98180364,37.23400053],[126.9817014,37.23426887],[126.98166688,37.23454793],[126.9817014,37.23482699],[126.98180364,37.23509532],[126.98196967,37.23534262],[126.9821931,37.23555938],[126.98246535,37.23573727],[126.98277597,37.23586945],[126.983113,37.23595085],[126.98346351,37.23597833],[126.98381401,37.23595085],[126.98415105,37.23586945],[126.98446166,37.23573727],[126.98473392,37.23555938],[126.98495735,37.23534262],[126.98512338,37.23509532],[126.98522562,37.23482699],[126.98526014,37.23454793]]]}"
6571276,2019079,4111514100,41115001  ,경기도 수원시 팔달구1,경기도 수원시 팔달구 인계동(인계사거리 부근),3,5,0,1,4,0,127.027866,37.26805105,"{""type"":""Polygon"",""coordinates"":[[[127.02966259,37.26805105],[127.02962807,37.26777211],[127.02952583,37.26750389],[127.02935981,37.2672567],[127.02913637,37.26704003],[127.02886412,37.26686222],[127.0285535,37.26673009],[127.02821647,37.26664873],[127.02786596,37.26662126],[127.02751546,37.26664873],[127.02717842,37.26673009],[127.02686781,37.26686222],[127.02659555,37.26704003],[127.02637212,37.2672567],[127.02620609,37.26750389],[127.02610385,37.26777211],[127.02606933,37.26805105],[127.02610385,37.26832998],[127.02620609,37.2685982],[127.02637212,37.26884539],[127.02659555,37.26906205],[127.02686781,37.26923986],[127.02717842,37.26937198],[127.02751546,37.26945334],[127.02786596,37.26948081],[127.02821647,37.26945334],[127.0285535,37.26937198],[127.02886412,37.26923986],[127.02913637,37.26906205],[127.02935981,37.26884539],[127.02952583,37.2685982],[127.02962807,37.26832998],[127.02966259,37.26805105]]]}"
6571199,2019079,4111513800,41115002  ,경기도 수원시 팔달구2,경기도 수원시 팔달구 화서동(우리꽃식물원 부근),3,4,0,0,4,0,126.9779779,37.28779621,"{""type"":""Polygon"",""coordinates"":[[[126.97977456,37.28779621],[126.97974004,37.28751734],[126.9796378,37.2872492],[126.97947178,37.28700207],[126.97924834,37.28678546],[126.97897609,37.28660769],[126.97866547,37.2864756],[126.97832844,37.28639426],[126.97797793,37.28636679],[126.97762743,37.28639426],[126.97729039,37.2864756],[126.97697978,37.28660769],[126.97670752,37.28678546],[126.97648409,37.28700207],[126.97631806,37.2872492],[126.97621582,37.28751734],[126.9761813,37.28779621],[126.97621582,37.28807507],[126.97631806,37.28834321],[126.97648409,37.28859034],[126.97670752,37.28880694],[126.97697978,37.2889847],[126.97729039,37.28911679],[126.97762743,37.28919813],[126.97797793,37.2892256],[126.97832844,37.28919813],[126.97866547,37.28911679],[126.97897609,37.2889847],[126.97924834,37.28880694],[126.97947178,37.28859034],[126.9796378,37.28834321],[126.97974004,37.28807507],[126.97977456,37.28779621]]]}"
6571233,2019079,4111514100,41115003  ,경기도 수원시 팔달구3,경기도 수원시 팔달구 인계동(나혜석거리 부근),3,4,0,0,4,0,127.0328008,37.26436139,"{""type"":""Polygon"",""coordinates"":[[[127.03459745,37.26436139],[127.03456293,37.26408244],[127.03446069,37.26381421],[127.03429466,37.263567],[127.03407123,37.26335033],[127.03379897,37.2631725],[127.03348836,37.26304037],[127.03315132,37.262959],[127.03280082,37.26293153],[127.03245031,37.262959],[127.03211328,37.26304037],[127.03180266,37.2631725],[127.03153041,37.26335033],[127.03130697,37.263567],[127.03114095,37.26381421],[127.03103871,37.26408244],[127.03100419,37.26436139],[127.03103871,37.26464034],[127.03114095,37.26490857],[127.03130697,37.26515577],[127.03153041,37.26537244],[127.03180266,37.26555025],[127.03211328,37.26568238],[127.03245031,37.26576375],[127.03280082,37.26579122],[127.03315132,37.26576375],[127.03348836,37.26568238],[127.03379897,37.26555025],[127.03407123,37.26537244],[127.03429466,37.26515577],[127.03446069,37.26490857],[127.03456293,37.26464034],[127.03459745,37.26436139]]]}"
6571234,2019079,4111710500,41117001  ,경기도 수원시 영통구1,경기도 수원시 영통구 영통동(청산도앞 부근),5,10,0,1,8,1,127.064891,37.24646512,"{""type"":""Polygon"",""coordinates"":[[[127.06668764,37.24646512],[127.06665312,37.2461861],[127.06655088,37.24591781],[127.06638485,37.24567055],[127.06616142,37.24545382],[127.06588916,37.24527595],[127.06557855,37.24514379],[127.06524151,37.2450624],[127.06489101,37.24503492],[127.0645405,37.2450624],[127.06420347,37.24514379],[127.06389285,37.24527595],[127.0636206,37.24545382],[127.06339716,37.24567055],[127.06323114,37.24591781],[127.0631289,37.2461861],[127.06309438,37.24646512],[127.0631289,37.24674414],[127.06323114,37.24701243],[127.06339716,37.24725969],[127.0636206,37.24747641],[127.06389285,37.24765427],[127.06420347,37.24778643],[127.0645405,37.24786782],[127.06489101,37.2478953],[127.06524151,37.24786782],[127.06557855,37.24778643],[127.06588916,37.24765427],[127.06616142,37.24747641],[127.06638485,37.24725969],[127.06655088,37.24701243],[127.06665312,37.24674414],[127.06668764,37.24646512]]]}"
6571224,2019079,4111710500,41117002  ,경기도 수원시 영통구2,경기도 수원시 영통구 영통동(벽적골주공8단지 부근),3,6,0,3,3,0,127.0610577,37.25237513,"{""type"":""Polygon"",""coordinates"":[[[127.06285437,37.25237513],[127.06281985,37.25209613],[127.06271761,37.25182786],[127.06255158,37.25158062],[127.06232815,37.25136391],[127.06205589,37.25118605],[127.06174528,37.2510539],[127.06140825,37.25097252],[127.06105774,37.25094504],[127.06070723,37.25097252],[127.0603702,37.2510539],[127.06005959,37.25118605],[127.05978733,37.25136391],[127.0595639,37.25158062],[127.05939787,37.25182786],[127.05929563,37.25209613],[127.05926111,37.25237513],[127.05929563,37.25265412],[127.05939787,37.25292239],[127.0595639,37.25316963],[127.05978733,37.25338634],[127.06005959,37.25356418],[127.0603702,37.25369634],[127.06070723,37.25377771],[127.06105774,37.25380519],[127.06140825,37.25377771],[127.06174528,37.25369634],[127.06205589,37.25356418],[127.06232815,37.25338634],[127.06255158,37.25316963],[127.06271761,37.25292239],[127.06281985,37.25265412],[127.06285437,37.25237513]]]}"
6571235,2019079,4113110700,41131001  ,경기도 성남시 수정구1,경기도 성남시 수정구 복정동(성남병원앞삼거리 부근),4,7,0,2,4,1,127.1269879,37.4491057,"{""type"":""Polygon"",""coordinates"":[[[127.12878457,37.4491057],[127.12875005,37.44882743],[127.12864781,37.44855986],[127.12848178,37.44831327],[127.12825835,37.44809712],[127.1279861,37.44791974],[127.12767548,37.44778793],[127.12733845,37.44770676],[127.12698794,37.44767935],[127.12663744,37.44770676],[127.1263004,37.44778793],[127.12598979,37.44791974],[127.12571753,37.44809712],[127.1254941,37.44831327],[127.12532807,37.44855986],[127.12522583,37.44882743],[127.12519131,37.4491057],[127.12522583,37.44938396],[127.12532807,37.44965153],[127.1254941,37.44989812],[127.12571753,37.45011426],[127.12598979,37.45029164],[127.1263004,37.45042345],[127.12663744,37.45050461],[127.12698794,37.45053202],[127.12733845,37.45050461],[127.12767548,37.45042345],[127.1279861,37.45029164],[127.12825835,37.45011426],[127.12848178,37.44989812],[127.12864781,37.44965153],[127.12875005,37.44938396],[127.12878457,37.4491057]]]}"
6571196,2019079,4113110600,41131002  ,경기도 성남시 수정구2,경기도 성남시 수정구 양지동(산성육교 부근),3,8,0,2,6,0,127.1696253,37.4637419,"{""type"":""Polygon"",""coordinates"":[[[127.17142194,37.4637419],[127.17138742,37.46346369],[127.17128518,37.46319617],[127.17111915,37.46294962],[127.17089572,37.46273352],[127.17062346,37.46255617],[127.17031285,37.46242439],[127.16997582,37.46234324],[127.16962531,37.46231583],[127.1692748,37.46234324],[127.16893777,37.46242439],[127.16862716,37.46255617],[127.1683549,37.46273352],[127.16813147,37.46294962],[127.16796544,37.46319617],[127.1678632,37.46346369],[127.16782868,37.4637419],[127.1678632,37.46402011],[127.16796544,37.46428763],[127.16813147,37.46453417],[127.1683549,37.46475027],[127.16862716,37.46492761],[127.16893777,37.46505939],[127.1692748,37.46514054],[127.16962531,37.46516794],[127.16997582,37.46514054],[127.17031285,37.46505939],[127.17062346,37.46492761],[127.17089572,37.46475027],[127.17111915,37.46453417],[127.17128518,37.46428763],[127.17138742,37.46402011],[127.17142194,37.4637419]]]}"
6571245,2019079,4113310500,41133001  ,경기도 성남시 중원구1,경기도 성남시 중원구 상대원동(서부스프링 부근),3,7,0,1,6,0,127.1793309,37.44228579,"{""type"":""Polygon"",""coordinates"":[[[127.18112757,37.44228579],[127.18109305,37.4420075],[127.18099081,37.44173991],[127.18082478,37.44149329],[127.18060135,37.44127713],[127.18032909,37.44109972],[127.18001848,37.4409679],[127.17968144,37.44088673],[127.17933094,37.44085932],[127.17898043,37.44088673],[127.1786434,37.4409679],[127.17833278,37.44109972],[127.17806053,37.44127713],[127.17783709,37.44149329],[127.17767107,37.44173991],[127.17756883,37.4420075],[127.17753431,37.44228579],[127.17756883,37.44256408],[127.17767107,37.44283168],[127.17783709,37.44307829],[127.17806053,37.44329445],[127.17833278,37.44347185],[127.1786434,37.44360366],[127.17898043,37.44368484],[127.17933094,37.44371224],[127.17968144,37.44368484],[127.18001848,37.44360366],[127.18032909,37.44347185],[127.18060135,37.44329445],[127.18082478,37.44307829],[127.18099081,37.44283168],[127.18109305,37.44256408],[127.18112757,37.44228579]]]}"
6571256,2019079,4113510700,41135001  ,경기도 성남시 분당구1,경기도 성남시 분당구 야탑동(성남교 부근),3,11,0,3,7,1,127.1286178,37.41431355,"{""type"":""Polygon"",""coordinates"":[[[127.13041447,37.41431355],[127.13037995,37.41403516],[127.13027771,37.41376746],[127.13011169,37.41352075],[127.12988825,37.4133045],[127.129616,37.41312704],[127.12930538,37.41299516],[127.12896835,37.41291396],[127.12861784,37.41288654],[127.12826734,37.41291396],[127.1279303,37.41299516],[127.12761969,37.41312704],[127.12734743,37.4133045],[127.127124,37.41352075],[127.12695797,37.41376746],[127.12685573,37.41403516],[127.12682121,37.41431355],[127.12685573,37.41459194],[127.12695797,37.41485964],[127.127124,37.41510634],[127.12734743,37.41532258],[127.12761969,37.41550004],[127.1279303,37.41563191],[127.12826734,37.41571311],[127.12861784,37.41574053],[127.12896835,37.41571311],[127.12930538,37.41563191],[127.129616,37.41550004],[127.12988825,37.41532258],[127.13011169,37.41510634],[127.13027771,37.41485964],[127.13037995,37.41459194],[127.13041447,37.41431355]]]}"
6571215,2019079,4119011700,41190001  ,경기도 부천시1,경기도 부천시 오정동(오정교차로 부근),3,6,1,2,3,0,126.789078,37.53204597,"{""type"":""Polygon"",""coordinates"":[[[126.79087467,37.53204597],[126.79084015,37.53176801],[126.79073791,37.53150074],[126.79057188,37.53125442],[126.79034845,37.53103851],[126.79007619,37.53086132],[126.78976558,37.53072966],[126.78942855,37.53064858],[126.78907804,37.5306212],[126.78872753,37.53064858],[126.7883905,37.53072966],[126.78807989,37.53086132],[126.78780763,37.53103851],[126.7875842,37.53125442],[126.78741817,37.53150074],[126.78731593,37.53176801],[126.78728141,37.53204597],[126.78731593,37.53232392],[126.78741817,37.5325912],[126.7875842,37.53283751],[126.78780763,37.53305341],[126.78807989,37.5332306],[126.7883905,37.53336226],[126.78872753,37.53344333],[126.78907804,37.53347071],[126.78942855,37.53344333],[126.78976558,37.53336226],[126.79007619,37.5332306],[126.79034845,37.53305341],[126.79057188,37.53283751],[126.79073791,37.5325912],[126.79084015,37.53232392],[126.79087467,37.53204597]]]}"
6571243,2019079,4121010500,41210001  ,경기도 광명시1,경기도 광명시 노온사동(능촌사거리 부근),3,6,0,0,5,1,126.846905,37.44248666,"{""type"":""Polygon"",""coordinates"":[[[126.84870168,37.44248666],[126.84866716,37.44220837],[126.84856492,37.44194077],[126.84839889,37.44169415],[126.84817546,37.44147799],[126.8479032,37.44130059],[126.84759259,37.44116877],[126.84725555,37.44108759],[126.84690505,37.44106018],[126.84655454,37.44108759],[126.84621751,37.44116877],[126.84590689,37.44130059],[126.84563464,37.44147799],[126.8454112,37.44169415],[126.84524518,37.44194077],[126.84514294,37.44220837],[126.84510842,37.44248666],[126.84514294,37.44276494],[126.84524518,37.44303254],[126.8454112,37.44327915],[126.84563464,37.44349531],[126.84590689,37.4436727],[126.84621751,37.44380452],[126.84655454,37.44388569],[126.84690505,37.4439131],[126.84725555,37.44388569],[126.84759259,37.44380452],[126.8479032,37.4436727],[126.84817546,37.44349531],[126.84839889,37.44327915],[126.84856492,37.44303254],[126.84866716,37.44276494],[126.84870168,37.44248666]]]}"
6571244,2019079,4122011000,41220001  ,경기도 평택시1,경기도 평택시 지산동(송탄터미널사거리 부근),4,7,0,0,6,1,127.0566813,37.0791316,"{""type"":""Polygon"",""coordinates"":[[[127.05847794,37.0791316],[127.05844342,37.07885197],[127.05834118,37.07858308],[127.05817516,37.07833527],[127.05795172,37.07811806],[127.05767947,37.0779398],[127.05736885,37.07780734],[127.05703182,37.07772577],[127.05668131,37.07769823],[127.05633081,37.07772577],[127.05599377,37.07780734],[127.05568316,37.0779398],[127.0554109,37.07811806],[127.05518747,37.07833527],[127.05502144,37.07858308],[127.0549192,37.07885197],[127.05488468,37.0791316],[127.0549192,37.07941124],[127.05502144,37.07968012],[127.05518747,37.07992793],[127.0554109,37.08014513],[127.05568316,37.08032339],[127.05599377,37.08045584],[127.05633081,37.08053741],[127.05668131,37.08056495],[127.05703182,37.08053741],[127.05736885,37.08045584],[127.05767947,37.08032339],[127.05795172,37.08014513],[127.05817516,37.07992793],[127.05834118,37.07968012],[127.05844342,37.07941124],[127.05847794,37.0791316]]]}"
6571211,2019079,4122011600,41220002  ,경기도 평택시2,경기도 평택시 유천동(안성천교북측 부근),3,5,0,2,3,0,127.1159667,36.97058362,"{""type"":""Polygon"",""coordinates"":[[[127.11776336,36.97058362],[127.11772884,36.97030358],[127.1176266,36.97003431],[127.11746058,36.96978614],[127.11723714,36.96956862],[127.11696489,36.96939011],[127.11665427,36.96925746],[127.11631724,36.96917578],[127.11596673,36.9691482],[127.11561623,36.96917578],[127.11527919,36.96925746],[127.11496858,36.96939011],[127.11469632,36.96956862],[127.11447289,36.96978614],[127.11430686,36.97003431],[127.11420462,36.97030358],[127.1141701,36.97058362],[127.11420462,36.97086365],[127.11430686,36.97113292],[127.11447289,36.97138108],[127.11469632,36.9715986],[127.11496858,36.97177711],[127.11527919,36.97190975],[127.11561623,36.97199143],[127.11596673,36.97201901],[127.11631724,36.97199143],[127.11665427,36.97190975],[127.11696489,36.97177711],[127.11723714,36.9715986],[127.11746058,36.97138108],[127.1176266,36.97113292],[127.11772884,36.97086365],[127.11776336,36.97058362]]]}"
6571198,2019079,4122025930,41220003  ,경기도 평택시3,경기도 평택시 청북읍(한산1리다목적회관 부근),3,5,0,2,3,0,126.9680633,37.04648149,"{""type"":""Polygon"",""coordinates"":[[[126.96985991,37.04648149],[126.96982539,37.04620174],[126.96972315,37.04593273],[126.96955712,37.04568481],[126.96933369,37.04546751],[126.96906143,37.04528918],[126.96875082,37.04515666],[126.96841378,37.04507506],[126.96806328,37.0450475],[126.96771277,37.04507506],[126.96737574,37.04515666],[126.96706512,37.04528918],[126.96679287,37.04546751],[126.96656944,37.04568481],[126.96640341,37.04593273],[126.96630117,37.04620174],[126.96626665,37.04648149],[126.96630117,37.04676125],[126.96640341,37.04703025],[126.96656944,37.04727816],[126.96679287,37.04749546],[126.96706512,37.04767379],[126.96737574,37.0478063],[126.96771277,37.0478879],[126.96806328,37.04791545],[126.96841378,37.0478879],[126.96875082,37.0478063],[126.96906143,37.04767379],[126.96933369,37.04749546],[126.96955712,37.04727816],[126.96972315,37.04703025],[126.96982539,37.04676125],[126.96985991,37.04648149]]]}"
